,Position,Track Name,Artist,URL,Filename,Unnamed: 0,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
180,31,To Die For,Sam Smith,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx,mar_viral_50.csv,30.0,March,,Viral 50,,2wY79sveU1sp5g7SokKOiI,dance pop,pop,post-teen pop
181,32,Dior (with Gunna) - Remix,Pop Smoke,https://open.spotify.com/track/5R9k9x85lAYbamdUoKAJvj,mar_viral_50.csv,31.0,March,,Viral 50,,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
182,33,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,mar_viral_50.csv,32.0,March,,Viral 50,,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
183,34,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,mar_viral_50.csv,33.0,March,,Viral 50,,2kRfqPViCqYdSGhYSM9R0Q,alt z,dance pop,electropop
184,35,Bang!,AJR,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,mar_viral_50.csv,34.0,March,,Viral 50,,6s22t5Y3prQHyaHWUN1R1C,modern rock,,
185,36,Make His Pockets Hurt,Lil Kayla,https://open.spotify.com/track/4MszwagGVhBYTJkXe0KOEp,mar_viral_50.csv,35.0,March,,Viral 50,,0L5BtJ0tpOgMcQO94P26Tp,trap queen,,
186,37,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464,mar_viral_50.csv,36.0,March,,Viral 50,,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
187,38,Love You Like I Used To,Russell Dickerson,https://open.spotify.com/track/1D7cfiC5mxqHfTCcOiRBej,mar_viral_50.csv,37.0,March,,Viral 50,,1E2AEtxaFaJtH0lO7kgNKw,contemporary country,country,country road
188,39,Drop 'Em Out,Wheeler Walker Jr.,https://open.spotify.com/track/0imfNymwLWKyhLBlBZYg53,mar_viral_50.csv,38.0,March,,Viral 50,,6PjV05LlULv9XmFu7HeAia,outlaw country,redneck,
189,40,None Of Your Concern (feat. Big Sean),Jhené Aiko,https://open.spotify.com/track/75MSZRbAbQuzfUV3Pefvut,mar_viral_50.csv,39.0,March,,Viral 50,,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
190,41,Count Me In,Switch,https://open.spotify.com/track/1251WepWbxP2Nq4qV5J6BB,mar_viral_50.csv,40.0,March,,Viral 50,,67xUUajI1dXaeY4e4ouwEN,ccm,cedm,christian pop
191,42,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,mar_viral_50.csv,41.0,March,,Viral 50,,0elWFr7TW8piilVRYJUe4P,corrido,corridos tumbados,nuevo regional mexicano
192,43,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,mar_viral_50.csv,42.0,March,,Viral 50,,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
193,44,Moon & Stars (feat. Maggie Lindemann),$NOT,https://open.spotify.com/track/6sGTEdVdQ1elMrhg9dS2Eg,mar_viral_50.csv,43.0,March,,Viral 50,,5IbEL2xjRtKsunfmsahLuO,florida rap,underground hip hop,vapor trap
194,45,Coronao Now (Remix),El Alfa,https://open.spotify.com/track/047WmwIeerHyIUstFAEz5A,mar_viral_50.csv,44.0,March,,Viral 50,,2oQX8QiMXOyuqbcZEFsZfm,dembow,latin,rap dominicano
195,46,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,MARINA,https://open.spotify.com/track/4XII12nbsvJblXfG1I2QR4,mar_viral_50.csv,45.0,March,,Viral 50,,6CwfuxIqcltXDGjfZsMd9A,dance pop,electropop,metropopolis
196,47,Diva (feat. Lil Tecca),The Kid LAROI,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,mar_viral_50.csv,46.0,March,,Viral 50,,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,,
197,48,Moment,Victoria Monét,https://open.spotify.com/track/0gpYL1he4OGJxv42tT747l,mar_viral_50.csv,47.0,March,,Viral 50,,63XBtGSEZINSyXylZxEUbv,alternative r&b,chill r&b,dance pop
198,49,P*$$Y Fairy (OTW),Jhené Aiko,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV,mar_viral_50.csv,48.0,March,,Viral 50,,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
199,50,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,mar_viral_50.csv,49.0,March,,Viral 50,,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
0,1,Skechers,DripReport,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,3O5HD95HTEPgoPFOjAb7yV,viral rap,,
1,2,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,6bmlMHgSheBauioMgKv2tn,emo rap,sad rap,
2,3,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,1lmU3giNF3CSbkVSQmLpHQ,tropical house,,
3,4,Vibe,Cookiee Kawaii,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,0DbBBj0ScPumRqKXswGQH1,viral rap,,
4,5,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
5,6,Moral of the Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,6P5NO5hzJbuOqSdyPB7SJM,alt z,electropop,indie pop
6,7,WHATS POPPIN,Jack Harlow,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
7,8,She Gon Go,Trill Ryan,https://open.spotify.com/track/7FknBUKLWwjWszRK1N0jqe,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,0Br4l2km0ic7BSsNh1E5h4,,,
8,9,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,0C86lmpnwiyLDUiyo4d0P1,,,
9,10,My Heart Went Oops,Tiagz,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,4DMkrFIqGXLycc4YLYTn1i,ottawa rap,viral rap,
10,11,4 Da Trap,645AR,https://open.spotify.com/track/5sF13EvLGv5qHFiMuGnMTF,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,3Iv3mOsjFV8vZkXphpQ8hz,,,
11,12,Walked In,Ultradiox,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,0rUq829p7JPVGfnSCDpARg,,,
12,13,Blueberry Faygo,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
13,14,3 Vets,The Future Kingz,https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,4sw5s8BqMsNkOSZtNgACKv,viral rap,,
14,15,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,
15,16,Dragonball Durag,Thundercat,https://open.spotify.com/track/62PclpoBFLl50PJpiJA5RT,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,4frXpPxQQZwbCu3eTGnZEw,afrofuturism,hip hop,
16,17,CITY OF ANGELS,24kGoldn,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,6fWVd57NKTalqvmjRd2t8Z,cali rap,,
17,18,Trust,Brent Faiyaz,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,3tlXnStJ1fFhdScmQeLpuG,dmv rap,pop,r&b
18,19,Stuck Up,Music With Edgar,https://open.spotify.com/track/582UuerUL1zx7IyudPW9Mo,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,4t975kkTMdq3XVgfkuKKgu,,,
19,20,Ignorantes,Bad Bunny,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
20,21,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
21,22,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
22,23,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
23,24,Intentions (feat. Quavo),Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
24,25,Bussin,Tay Money,https://open.spotify.com/track/2OBot5OpoT4deri6VkYCyW,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,6R6EfP43F8ZuMcilsE4zs7,dfw rap,trap queen,
25,26,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
26,27,Apollo,Smoove'L,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,6FheakPfcCNN0NeROtOKeQ,brooklyn drill,new york drill,
27,28,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
28,29,BLACKOUT,Lil Kapow,https://open.spotify.com/track/29hrQIClzqNqMPO4bVWcjI,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,5P46zciG5gm8IALoKTLYGb,meme rap,,
29,30,Psycho!,MASN,https://open.spotify.com/track/5LKkteRQ1wWv7XCIEA5F2q,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,4HAfqyKr4Sqtab6ttHWXgE,sad rap,,
30,31,To Die For,Sam Smith,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,2wY79sveU1sp5g7SokKOiI,dance pop,pop,post-teen pop
31,32,Dior (with Gunna) - Remix,Pop Smoke,https://open.spotify.com/track/5R9k9x85lAYbamdUoKAJvj,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
32,33,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
33,34,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,2kRfqPViCqYdSGhYSM9R0Q,alt z,dance pop,electropop
34,35,Bang!,AJR,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,6s22t5Y3prQHyaHWUN1R1C,modern rock,,
35,36,Make His Pockets Hurt,Lil Kayla,https://open.spotify.com/track/4MszwagGVhBYTJkXe0KOEp,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,0L5BtJ0tpOgMcQO94P26Tp,trap queen,,
36,37,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
37,38,Love You Like I Used To,Russell Dickerson,https://open.spotify.com/track/1D7cfiC5mxqHfTCcOiRBej,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,1E2AEtxaFaJtH0lO7kgNKw,contemporary country,country,country road
38,39,Drop 'Em Out,Wheeler Walker Jr.,https://open.spotify.com/track/0imfNymwLWKyhLBlBZYg53,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,6PjV05LlULv9XmFu7HeAia,outlaw country,redneck,
39,40,None Of Your Concern (feat. Big Sean),Jhené Aiko,https://open.spotify.com/track/75MSZRbAbQuzfUV3Pefvut,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
40,41,Count Me In,Switch,https://open.spotify.com/track/1251WepWbxP2Nq4qV5J6BB,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,67xUUajI1dXaeY4e4ouwEN,ccm,cedm,christian pop
41,42,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,0elWFr7TW8piilVRYJUe4P,corrido,corridos tumbados,nuevo regional mexicano
42,43,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
43,44,Moon & Stars (feat. Maggie Lindemann),$NOT,https://open.spotify.com/track/6sGTEdVdQ1elMrhg9dS2Eg,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,5IbEL2xjRtKsunfmsahLuO,florida rap,underground hip hop,vapor trap
44,45,Coronao Now (Remix),El Alfa,https://open.spotify.com/track/047WmwIeerHyIUstFAEz5A,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,2oQX8QiMXOyuqbcZEFsZfm,dembow,latin,rap dominicano
45,46,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,MARINA,https://open.spotify.com/track/4XII12nbsvJblXfG1I2QR4,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,6CwfuxIqcltXDGjfZsMd9A,dance pop,electropop,metropopolis
46,47,Diva (feat. Lil Tecca),The Kid LAROI,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,,
47,48,Moment,Victoria Monét,https://open.spotify.com/track/0gpYL1he4OGJxv42tT747l,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,63XBtGSEZINSyXylZxEUbv,alternative r&b,chill r&b,dance pop
48,49,P*$$Y Fairy (OTW),Jhené Aiko,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
49,50,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,viral-us-weekly-2020-03-12--2020-03-12.csv,,March,11,Viral 50,2020-03-12,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
