,Position,Track Name,Artist,Streams,URL,Filename,Month,Date,Week Number,Type
199,200,Gimme Love,Joji,1519631,https://open.spotify.com/track/7AoeZsOn7vyWUL6p8TEHf8,regional-us-weekly-2020-07-10--2020-07-17.csv,July,2020-07-10,28,Top 200
0,1,Wishing Well,Juice WRLD,10474082,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
1,2,Come & Go (with Marshmello),Juice WRLD,10324754,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
2,3,ROCKSTAR (feat. Roddy Ricch),DaBaby,9676362,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
3,4,POPSTAR (feat. Drake),DJ Khaled,9629808,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
4,5,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,8227016,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
5,6,Conversations,Juice WRLD,7026339,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
6,7,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,6852112,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
7,8,Blueberry Faygo,Lil Mosey,6169521,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
8,9,Life's A Mess (feat. Halsey),Juice WRLD,6126393,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
9,10,Watermelon Sugar,Harry Styles,5991322,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
10,11,Blinding Lights,The Weeknd,5927192,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
11,12,GREECE (feat. Drake),DJ Khaled,5868077,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
12,13,Righteous,Juice WRLD,5855788,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
13,14,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,5728559,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
14,15,Rags2Riches (feat. ATR Son Son),Rod Wave,5583364,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
15,16,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,5375468,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
16,17,Party Girl (Remix),StaySolidRocky,5270075,https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
17,18,We Paid (feat. 42 Dugg),Lil Baby,5079251,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
18,19,Blood On My Jeans,Juice WRLD,5057638,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
19,20,Savage Love (Laxed - Siren Beat),Jawsh 685,4905354,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
20,21,Roses - Imanbek Remix,SAINt JHN,4483757,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
21,22,The Box,Roddy Ricch,4294426,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
22,23,Stay High,Juice WRLD,4243881,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
23,24,Titanic,Juice WRLD,4196981,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
24,25,THE SCOTTS,THE SCOTTS,4057339,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
25,26,Bad Energy,Juice WRLD,4047721,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
26,27,Toosie Slide,Drake,3951536,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
27,28,Up Up And Away,Juice WRLD,3939180,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
28,29,Go Crazy,Chris Brown,3917388,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
29,30,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,3884404,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
30,31,Man Of The Year,Juice WRLD,3839972,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
31,32,WHATS POPPIN,Jack Harlow,3765930,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
32,33,Sunday Best,Surfaces,3750857,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
33,34,Savage Remix (feat. Beyoncé),Megan Thee Stallion,3734675,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
34,35,The Bigger Picture,Lil Baby,3725760,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
35,36,death bed (coffee for your head),Powfu,3692266,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
36,37,Fighting Demons,Juice WRLD,3635136,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
37,38,GO (feat. Juice WRLD),The Kid LAROI,3620074,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
38,39,Lucid Dreams,Juice WRLD,3618886,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
39,40,After Party,Don Toliver,3560256,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
40,41,Rain On Me (with Ariana Grande),Lady Gaga,3514707,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
41,42,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3480241,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
42,43,Circles,Post Malone,3472842,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
43,44,Flex (feat. Juice WRLD),Polo G,3446504,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
44,45,Can't Die,Juice WRLD,3418596,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
45,46,Chicago Freestyle (feat. Giveon),Drake,3416766,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
46,47,Intentions (feat. Quavo),Justin Bieber,3410146,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
47,48,Screw Juice,Juice WRLD,3358832,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
48,49,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3294589,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
49,50,Walk Em Down (feat. Roddy Ricch),NLE Choppa,3278300,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
50,51,Robbery,Juice WRLD,3196095,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
51,52,Got It On Me,Pop Smoke,3146325,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
52,53,Life Is Good (feat. Drake),Future,3139559,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
53,54,I Want It,Juice WRLD,3127131,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
54,55,Dior,Pop Smoke,2986635,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
55,56,Before You Go,Lewis Capaldi,2977554,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
56,57,All Girls Are The Same,Juice WRLD,2862420,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
57,58,Prospect (ft. Lil Baby),iann dior,2857989,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
58,59,Break My Heart,Dua Lipa,2839994,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
59,60,Adore You,Harry Styles,2833016,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
60,61,21,Polo G,2831452,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
61,62,hot girl bummer,blackbear,2801077,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
62,63,Stuck with U (with Justin Bieber),Ariana Grande,2795926,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
63,64,Someone You Loved,Lewis Capaldi,2729254,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
64,65,Be Kind (with Halsey),Marshmello,2699108,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
65,66,Stunnin' (feat. Harm Franklin),Curtis Waters,2691347,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
66,67,goosebumps,Travis Scott,2683312,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
67,68,Supalonely,BENEE,2673002,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
68,69,Breaking Me,Topic,2664052,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
69,70,ROXANNE,Arizona Zervas,2658474,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
70,71,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2617274,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
71,72,Falling,Trevor Daniel,2575282,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
72,73,Are You Bored Yet? (feat. Clairo),Wallows,2573497,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
73,74,ily (i love you baby) (feat. Emilee),Surf Mesa,2560286,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
74,75,HIGHEST IN THE ROOM,Travis Scott,2552565,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
75,76,Ballin' (with Roddy Ricch),Mustard,2530675,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
76,77,High Fashion (feat. Mustard),Roddy Ricch,2527955,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
77,78,Don't Start Now,Dua Lipa,2488178,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
78,79,Be Like That - feat. Swae Lee & Khalid,Kane Brown,2441300,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
79,80,Say So,Doja Cat,2435651,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
80,81,Heartless (feat. Morgan Wallen),Diplo,2359081,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
81,82,Emotionally Scarred,Lil Baby,2306352,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
82,83,SICKO MODE,Travis Scott,2284239,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
83,84,Godzilla (feat. Juice WRLD),Eminem,2275205,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
84,85,Whiskey Glasses,Morgan Wallen,2265226,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
85,86,Dance Monkey,Tones And I,2262191,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
86,87,BOP,DaBaby,2261889,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
87,88,The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi,2234880,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
88,89,Jocelyn Flores,XXXTENTACION,2228207,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
89,90,Girls in the Hood,Megan Thee Stallion,2221339,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
90,91,Party Girl (Remix),StaySolidRocky,2209906,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
91,92,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,2182240,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
92,93,How You Like That,BLACKPINK,2115901,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
93,94,GOOBA,6ix9ine,2096729,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
94,95,Chasin' You,Morgan Wallen,2095301,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
95,96,Tap In,Saweetie,2094838,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
96,97,SAD!,XXXTENTACION,2041491,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
97,98,TELL ME WHY,The Kid LAROI,2031436,https://open.spotify.com/track/27BBfeJZBFlZ60Sgx7iOgL,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
98,99,everything i wanted,Billie Eilish,1983372,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
99,100,Aim For The Moon (feat. Quavo),Pop Smoke,1982391,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
100,101,If the World Was Ending - feat. Julia Michaels,JP Saxe,1962229,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
101,102,Myron,Lil Uzi Vert,1960330,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
102,103,SLOW DANCING IN THE DARK,Joji,1945413,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
103,104,Mariposa,Peach Tree Rascals,1928255,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
104,105,PTSD,G Herbo,1923724,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
105,106,MIDDLE CHILD,J. Cole,1908159,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
106,107,Play Date,Melanie Martinez,1898277,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
107,108,Ransom,Lil Tecca,1895475,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
108,109,More Than My Hometown,Morgan Wallen,1885008,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
109,110,In Your Eyes,The Weeknd,1874335,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
110,111,Shotta Flow 5,NLE Choppa,1864774,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
111,112,Dame Tu Calor,Eslabon Armado,1862262,https://open.spotify.com/track/4tKEWCeBSeiSJVB9ZURgUz,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
112,113,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1859743,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
113,114,Die From A Broken Heart,Maddie & Tae,1854039,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
114,115,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1850789,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
115,116,Mood Swings (feat. Lil Tjay),Pop Smoke,1850629,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
116,117,Money In The Grave (Drake ft. Rick Ross),Drake,1845748,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
117,118,Something Special,Pop Smoke,1841607,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
118,119,rockstar (feat. 21 Savage),Post Malone,1841182,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
119,120,lovely (with Khalid),Billie Eilish,1834002,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
120,121,Tongue Tied,Grouplove,1822542,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
121,122,Magic In The Hamptons (feat. Lil Yachty),Social House,1821321,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
122,123,Beautiful Crazy,Luke Combs,1818224,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
123,124,Heather,Conan Gray,1814523,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
124,125,MAMACITA,Black Eyed Peas,1809186,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
125,126,Wow.,Post Malone,1800759,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
126,127,Armed And Dangerous,Juice WRLD,1799635,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
127,128,That Way - Bonus Track,Lil Uzi Vert,1797792,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
128,129,Electric Love,BØRNS,1786256,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
129,130,No Guidance (feat. Drake),Chris Brown,1780912,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
130,131,XO Tour Llif3,Lil Uzi Vert,1774854,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
131,132,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1772979,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
132,133,Truth Hurts,Lizzo,1764319,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
133,134,TKN (feat. Travis Scott),ROSALÍA,1761209,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
134,135,bad guy,Billie Eilish,1757109,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200
