,Position,Track Name,Artist,Streams,URL,Filename,Month,Date,Week Number,Type
5,6,GOOBA,6ix9ine,6798540,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
6,7,The Box,Roddy Ricch,6762054,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
7,8,Party Girl,StaySolidRocky,6014642,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
8,9,Roses - Imanbek Remix,SAINt JHN,5983552,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
9,10,Stuck with U (with Justin Bieber),Ariana Grande,5952929,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
10,11,WHATS POPPIN,Jack Harlow,5833180,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
11,12,Savage Remix (feat. Beyoncé),Megan Thee Stallion,5811822,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
12,13,Life Is Good (feat. Drake),Future,5474055,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
13,14,Solitaires (feat. Travis Scott),Future,5260360,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
14,15,After Party,Don Toliver,5222251,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
15,16,Righteous,Juice WRLD,5102382,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
16,17,death bed (coffee for your head),Powfu,4780384,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
17,18,Walk Em Down (feat. Roddy Ricch),NLE Choppa,4731057,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
18,19,Say So (feat. Nicki Minaj),Doja Cat,4640701,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
19,20,Sunday Best,Surfaces,4622336,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
20,21,Circles,Post Malone,4562227,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
21,22,Intentions (feat. Quavo),Justin Bieber,4405412,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
22,23,Don't Start Now,Dua Lipa,4374808,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
23,24,Flex (feat. Juice WRLD),Polo G,4350759,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
24,25,Chicago Freestyle (feat. Giveon),Drake,4217844,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
25,26,Say So,Doja Cat,4094429,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
26,27,Adore You,Harry Styles,4071140,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
27,28,Supalonely,BENEE,4047962,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
28,29,All Bad (feat. Lil Uzi Vert),Future,4002696,https://open.spotify.com/track/021lWIHJrURZrmvYQ1xcM8,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
29,30,ROXANNE,Arizona Zervas,3906973,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
30,31,Falling,Trevor Daniel,3881594,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
31,32,Be Kind (with Halsey),Marshmello,3853364,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
32,33,goosebumps,Travis Scott,3576496,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
33,34,High Fashion (feat. Mustard),Roddy Ricch,3569834,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
34,35,Trillionaire (feat. Youngboy Never Broke Again),Future,3566915,https://open.spotify.com/track/740kQ8xwSGloumdiKR5Cwz,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
35,36,Play Date,Melanie Martinez,3507417,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
36,37,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3487939,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
37,38,Go Stupid,Polo G,3446909,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
38,39,Break My Heart,Dua Lipa,3443529,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
39,40,HIGHEST IN THE ROOM,Travis Scott,3427178,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
40,41,Turks (with Gunna & ft. Travis Scott),NAV,3388539,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
41,42,Ballin' (with Roddy Ricch),Mustard,3294816,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
42,43,SICKO MODE,Travis Scott,3230214,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
43,44,Myron,Lil Uzi Vert,3229074,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
44,45,Lucid Dreams,Juice WRLD,3186132,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
45,46,hot girl bummer,blackbear,3181504,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
46,47,Lose Somebody,Kygo,3126839,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
47,48,P2,Lil Uzi Vert,3126104,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
48,49,Savage,Megan Thee Stallion,3101920,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
49,50,Someone You Loved,Lewis Capaldi,3097670,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
50,51,Be Something (feat. Lil Baby),Polo G,3089825,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
51,52,Boss Bitch,Doja Cat,2955977,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
52,53,PTSD,G Herbo,2903145,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
53,54,ily (i love you baby) (feat. Emilee),Surf Mesa,2900249,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
54,55,Daisies,Katy Perry,2889822,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
55,56,Godzilla (feat. Juice WRLD),Eminem,2885164,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
56,57,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2789442,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
57,58,If the World Was Ending - feat. Julia Michaels,JP Saxe,2785975,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
58,59,Dance Monkey,Tones And I,2770708,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
59,60,BOP,DaBaby,2761412,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
60,61,Watermelon Sugar,Harry Styles,2757401,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
61,62,Pain 1993 (with Playboi Carti),Drake,2739741,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
62,63,Robbery,Juice WRLD,2715926,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
63,64,In Your Eyes,The Weeknd,2667872,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
64,65,Yo Perreo Sola,Bad Bunny,2666961,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
65,66,Before You Go,Lewis Capaldi,2663283,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
66,67,Broke In A Minute,Tory Lanez,2536473,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
67,68,Excitement,Trippie Redd,2528906,https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
68,69,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2525900,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
69,70,That Way - Bonus Track,Lil Uzi Vert,2522972,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
70,71,Heartless (feat. Morgan Wallen),Diplo,2505637,https://open.spotify.com/track/5mTL8ZHcB2LJdlrR78xJYr,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
71,72,everything i wanted,Billie Eilish,2489806,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
72,73,All Girls Are The Same,Juice WRLD,2481479,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
73,74,Trapped In The Sun,Future,2471929,https://open.spotify.com/track/6QeUzTuBoasiii8nevDciq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
74,75,Deep End Freestyle,Sleepy Hallow,2455111,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
75,76,Racks 2 Skinny,Migos,2439752,https://open.spotify.com/track/568OIKgeHyGRD3uWR44JbO,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
76,77,21,Polo G,2362580,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
77,78,X (with KAROL G),Jonas Brothers,2332793,https://open.spotify.com/track/77fvnWALKJR0ws1VUx09CY,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
78,79,Beautiful Pain (Losin My Mind),Polo G,2331472,https://open.spotify.com/track/4SIB2yxKoFOrbkjA4zfQbB,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
79,80,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2321134,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
80,81,Martin & Gina,Polo G,2288742,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
81,82,Selfish,Madison Beer,2226029,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
82,83,Ridin Strikers,Future,2220181,https://open.spotify.com/track/6PHbWsTTlmQKF9i9VC1KFv,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
83,84,Jocelyn Flores,XXXTENTACION,2211223,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
84,85,"10,000 Hours (with Justin Bieber)",Dan + Shay,2195579,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
85,86,Whiskey Glasses,Morgan Wallen,2177058,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
86,87,Ransom,Lil Tecca,2165374,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
87,88,Temperature Rising,Tory Lanez,2153881,https://open.spotify.com/track/1miln1rdxYSBD0NOeIQeJG,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
88,89,CITY OF ANGELS,24kGoldn,2149048,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
89,90,lovely (with Khalid),Billie Eilish,2140289,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
90,91,bad guy,Billie Eilish,2138610,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
91,92,Money In The Grave (Drake ft. Rick Ross),Drake,2137519,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
92,93,Will - Remix,Joyner Lucas,2117838,https://open.spotify.com/track/6WI33r2QRxyxttn3KH0XkC,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
93,94,FIND MY WAY,DaBaby,2076752,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
94,95,Harlem Shake (feat. Young Thug),Future,2072639,https://open.spotify.com/track/3cFHCXuBZKMJd8Q4Wt8RB3,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
95,96,Chasin' You,Morgan Wallen,2072487,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
96,97,I Hope,Gabby Barrett,2062648,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
97,98,SAD!,XXXTENTACION,2056565,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
98,99,Safaera,Bad Bunny,2055960,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
99,100,Beautiful Crazy,Luke Combs,2055546,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
100,101,Woah,Lil Baby,2043690,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
101,102,July,Noah Cyrus,2043080,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
102,103,SLOW DANCING IN THE DARK,Joji,2038599,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
103,104,Heartless (feat. Mustard),Polo G,2026621,https://open.spotify.com/track/2iP3unJbxZvRuqyrS0ocZy,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
104,105,Hard To Choose One,Future,2024059,https://open.spotify.com/track/66z5CuZkqkb18VhFTRwbZk,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
105,106,Memories,Maroon 5,2006804,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
106,107,HiTek Tek,Future,2004518,https://open.spotify.com/track/5v1STk4ZTTDrhgCs6LD3nd,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
107,108,OUT WEST (feat. Young Thug),JACKBOYS,1994055,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
108,109,Like That (feat. Gucci Mane),Doja Cat,1993258,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
109,110,Suge,DaBaby,1972639,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
110,111,Heartless,The Weeknd,1967026,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
111,112,MIDDLE CHILD,J. Cole,1956665,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
112,113,Wow.,Post Malone,1933906,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
113,114,XO Tour Llif3,Lil Uzi Vert,1925361,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
114,115,Level of Concern,Twenty One Pilots,1910392,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
115,116,when the party's over,Billie Eilish,1895275,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
116,117,Goodbyes (Feat. Young Thug),Post Malone,1890233,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
117,118,rockstar (feat. 21 Savage),Post Malone,1889764,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
118,119,Heart On Ice,Rod Wave,1888500,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
119,120,You should be sad,Halsey,1883908,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
120,121,Touch The Sky,Future,1881722,https://open.spotify.com/track/29s4u1adFGLWtGehbR5xkq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
121,122,One Of My,Future,1879641,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
122,123,BYE ME FUI,Bad Bunny,1874661,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
123,124,Suicidal,YNW Melly,1863518,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
124,125,Truth Hurts,Lizzo,1861397,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
125,126,I Fall Apart,Post Malone,1850518,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
126,127,33,Polo G,1848996,https://open.spotify.com/track/2iW6Hb6kfrz2K7EhPibFiq,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
127,128,Magic In The Hamptons (feat. Lil Yachty),Social House,1847748,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
128,129,SUGAR,BROCKHAMPTON,1840560,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
129,130,No Idea,Don Toliver,1835502,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
130,131,Too Comfortable,Future,1827423,https://open.spotify.com/track/0biVzpdI2z0vAxwfU9xuuA,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
131,132,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,1821547,https://open.spotify.com/track/4Qd0pa3JO76UEwhos9JmN0,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
132,133,Sum 2 Prove,Lil Baby,1820966,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
133,134,The Less I Know The Better,Tame Impala,1817446,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
134,135,Posted With Demons,Future,1815315,https://open.spotify.com/track/7enaBBJnekyUCcXRuwGEH6,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
135,136,Lo Mein,Lil Uzi Vert,1812275,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
136,137,Pop Out (feat. Lil Tjay),Polo G,1802502,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
137,138,Heatin Up (feat. Gunna),Lil Baby,1802167,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
138,139,Murder On My Mind,YNW Melly,1800944,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
139,140,Falling,Harry Styles,1775203,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
140,141,Armed And Dangerous,Juice WRLD,1771466,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
141,142,I Know,Polo G,1767056,https://open.spotify.com/track/40j4RoqmLiivqzRObbQ4BF,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
142,143,Emotionally Scarred,Lil Baby,1765837,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
