,Unnamed: 0,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
251,51,52,hot girl bummer,blackbear,3955825,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,2cFrymmkijnjDg9SS92EPM,electropop,pop,pop rap
252,52,53,La Santa,Bad Bunny,3949157,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
253,53,54,Heatin Up (feat. Gunna),Lil Baby,3942029,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
254,54,55,You should be sad,Halsey,3919854,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,26VFTg2z8YR0cCuwLzESi2,dance pop,electropop,etherpop
255,55,56,Vete,Bad Bunny,3873346,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
256,56,57,Someone You Loved,Lewis Capaldi,3798461,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,
257,57,58,SKYBOX,Gunna,3739729,https://open.spotify.com/track/7GwYENSg87oERcW0Wacd6m,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,2hlmm7s2ICUX0LVIhVFlZQ,atl hip hop,melodic rap,rap
258,58,59,Bandit (with YoungBoy Never Broke Again),Juice WRLD,3730162,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
259,59,60,CITY OF ANGELS,24kGoldn,3592929,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6fWVd57NKTalqvmjRd2t8Z,cali rap,,
260,60,61,My Oh My (feat. DaBaby),Camila Cabello,3574954,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4nDoRrQiYLoBzwC5BhVJzF,dance pop,electropop,pop
261,61,62,Moral of the Story,Ashe,3510437,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6P5NO5hzJbuOqSdyPB7SJM,alt z,electropop,indie pop
262,62,63,PTSD,G Herbo,3503850,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5QdEbQJ3ylBnc3gsIASAT5,chicago drill,chicago rap,drill
263,63,64,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,3421563,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
264,64,65,Yo Perreo Sola,Bad Bunny,3347417,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
265,65,66,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,3324946,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,31W5EY0aAly4Qieq6OFu6I,melodic rap,pop rap,rap
266,66,67,XO Tour Llif3,Lil Uzi Vert,3315859,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
267,67,68,Sum 2 Prove,Lil Baby,3311159,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
268,68,69,"10,000 Hours (with Justin Bieber)",Dan + Shay,3285587,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
269,69,70,OUT WEST (feat. Young Thug),JACKBOYS,3284083,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,7A8S43ryYdbWpJKeHRZRcq,rap,trap,
270,70,71,Forever (feat. Post Malone & Clever),Justin Bieber,3230885,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
271,71,72,Lucid Dreams,Juice WRLD,3181150,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
272,72,73,Pero Ya No,Bad Bunny,3137274,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
273,73,74,SUGAR,BROCKHAMPTON,3109656,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1Bl6wpkWCQ4KVgnASpvzzA,boy band,hip hop,rap
274,74,75,No Time To Die,Billie Eilish,3093089,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
275,75,76,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),Jhené Aiko,3089221,https://open.spotify.com/track/2yUy5eFAFWAichjrySJWA2,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
276,76,77,Robbery,Juice WRLD,2974103,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
277,77,78,bad guy,Billie Eilish,2966916,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
278,78,79,HIGHEST IN THE ROOM,Travis Scott,2952095,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
279,79,80,Tusa,KAROL G,2889895,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,790FomKkXshlbRYZFtlgla,latin,reggaeton,reggaeton colombiano
280,80,81,Yummy,Justin Bieber,2884368,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
281,81,82,VIBEZ,DaBaby,2820492,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
282,82,83,Captain Hook,Megan Thee Stallion,2776383,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
283,83,84,Goodbyes (Feat. Young Thug),Post Malone,2705715,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
284,84,85,Memories,Maroon 5,2701358,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,04gDigrS5kc9YWfZHwBETP,pop,pop rock,
285,85,86,Wow.,Post Malone,2689708,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
286,86,87,Suge,DaBaby,2675673,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
287,87,88,Bichiyal,Bad Bunny,2672565,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
288,88,89,No Idea,Don Toliver,2657820,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4Gso3d4CscCijv0lmajZWs,rap,trap,
289,89,90,GOODMORNINGTOKYO!,TOKYO’S REVENGE,2636950,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
290,90,91,Heartless,The Weeknd,2636523,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
291,91,92,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,2584873,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
292,92,93,If the World Was Ending - feat. Julia Michaels,JP Saxe,2554068,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
293,93,94,Soliá,Bad Bunny,2531524,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
294,94,95,Someone Said,Swae Lee,2526100,https://open.spotify.com/track/5awaEIMiJboRO7ycF6UOot,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1zNqQNIdeOUZHb8zbZRFMX,melodic rap,trap,
295,95,96,Sanguine Paradise,Lil Uzi Vert,2525410,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
296,96,97,Money In The Grave (Drake ft. Rick Ross),Drake,2519435,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
297,97,98,I Fall Apart,Post Malone,2510793,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
298,98,99,when the party's over,Billie Eilish,2499932,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
299,99,100,All Girls Are The Same,Juice WRLD,2488421,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
300,100,101,Before You Go,Lewis Capaldi,2474991,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,
301,101,102,Know Your Worth,Khalid,2467201,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
302,102,103,MIDDLE CHILD,J. Cole,2452536,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
303,103,104,To Die For,Sam Smith,2426717,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,2wY79sveU1sp5g7SokKOiI,dance pop,pop,post-teen pop
304,104,105,ORANGE SODA,Baby Keem,2408755,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5SXuuuRpukkTvsLuUknva1,hip hop,rap,trap
305,105,106,rockstar (feat. 21 Savage),Post Malone,2388862,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
306,106,107,Ransom,Lil Tecca,2387040,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
307,107,108,lovely (with Khalid),Billie Eilish,2384816,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
308,108,109,Watermelon Sugar,Harry Styles,2382168,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
309,109,110,Make No Sense,YoungBoy Never Broke Again,2377208,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,7wlFDEWiM5OoIAt8RSli8b,baton rouge rap,trap,
310,110,111,Truth Hurts,Lizzo,2374122,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,56oDRnqbIiwx4mymNEv7dS,dance pop,escape room,minnesota hip hop
311,111,112,25/8,Bad Bunny,2368733,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
312,112,113,July,Noah Cyrus,2357701,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,55fhWPvDiMpLnE4ZzNXZyW,alt z,dance pop,pop
313,113,114,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2331782,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
314,114,115,A Tu Merced,Bad Bunny,2331510,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
315,115,116,Young & Alive,Bazzi,2309685,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4GvEc3ANtPPjt1ZJllr5Zl,dance pop,electropop,pop
316,116,117,What A Man Gotta Do,Jonas Brothers,2292698,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,7gOdHgIoIKoe4i9Tta6qdD,boy band,dance pop,pop
317,117,118,223's (feat. 9lokknine),YNW Melly,2279614,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
318,118,119,Falling,Harry Styles,2264938,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
319,119,120,Live Off My Closet (feat. Future),Lil Baby,2264572,https://open.spotify.com/track/6AyWdCtEn1DdxjnxPeojR2,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
320,120,121,La Zona,Bad Bunny,2251798,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
321,121,122,20 Min,Lil Uzi Vert,2235745,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
322,122,123,Roses - Imanbek Remix,SAINt JHN,2230408,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
323,123,124,SLOW DANCING IN THE DARK,Joji,2207093,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,3MZsBdqDrRTJihTHQrO6Dq,alternative r&b,viral pop,
324,124,125,Like That (feat. Gucci Mane),Doja Cat,2203948,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
325,125,126,Murder On My Mind,YNW Melly,2200427,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
326,126,127,None Of Your Concern (feat. Big Sean),Jhené Aiko,2195334,https://open.spotify.com/track/75MSZRbAbQuzfUV3Pefvut,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
327,127,128,Está Cabrón Ser Yo,Bad Bunny,2178903,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
328,128,129,Que Malo,Bad Bunny,2175448,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
329,129,130,Trust,Brent Faiyaz,2172572,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,3tlXnStJ1fFhdScmQeLpuG,dmv rap,pop,r&b
330,130,131,Commercial (feat. Lil Uzi Vert),Lil Baby,2172521,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
331,131,132,No Guidance (feat. Drake),Chris Brown,2170803,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
332,132,133,Triggered (freestyle),Jhené Aiko,2158156,https://open.spotify.com/track/3zPgAKn5tbmCuCKrR3r7qE,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
333,133,134,F.N,Lil Tjay,2157047,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill,melodic rap,nyc rap
334,134,135,Jocelyn Flores,XXXTENTACION,2154746,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
335,135,136,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2144740,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6icQOAFXDZKsumw3YXyusw,atl hip hop,hip hop,melodic rap
336,136,137,Physical,Dua Lipa,2139427,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
337,137,138,Whiskey Glasses,Morgan Wallen,2116272,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
338,138,139,Pop Out (feat. Lil Tjay),Polo G,2102562,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
339,139,140,Señorita,Shawn Mendes,2100593,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,7n2wHs1TKAczGzO7Dd2rGr,canadian pop,pop,post-teen pop
340,140,141,EARFQUAKE,"Tyler, The Creator",2096474,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4V8LLVI7PbaPR0K2TGSxFF,hip hop,rap,
341,141,142,Baby (Lil Baby feat. DaBaby),Quality Control,2095253,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6i392l38cR3uBPF0DbNs7S,hip hop,melodic rap,pop rap
342,142,143,Going Bad (feat. Drake),Meek Mill,2083797,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,20sxb77xiYeusSH8cVdatc,hip hop,philly rap,pop rap
343,143,144,Una Vez,Bad Bunny,2080177,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
344,144,145,Stuck In A Dream (feat. Gunna),Lil Mosey,2073960,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
345,145,146,Chasin' You,Morgan Wallen,2068047,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
346,146,147,Maniac,Conan Gray,2065001,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
347,147,148,Havin My Way (feat. Lil Durk),Lil Skies,2052375,https://open.spotify.com/track/0oH0OIeKJSAT5bdFkbz20A,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,7d3WFRME3vBY2cgoP38RDo,melodic rap,pop rap,rap
348,148,149,SAD!,XXXTENTACION,2048235,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
349,149,150,One Man Band,Old Dominion,2047738,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6y8XlgIV8BLlIg1tT1R10i,contemporary country,country,country road
350,150,151,SICKO MODE,Travis Scott,2044530,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
