,Position,Track Name,Artist,Streams,URL,Filename,1,Mood (feat. iann dior),24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,Mad at Disney,salem ilese,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,Lets Link,WhoHeem,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,No Wind Resistance!,Kinneret,https://open.spotify.com/track/78Vm1H6bT8WQyPNyx7HBhP,Put Your Records On,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,Die Very Rough,Mario Judah,https://open.spotify.com/track/1AyrLa7PkFQvt1A6XQY3ff,E-GIRLS ARE RUINING MY LIFE!,CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,Gdzie jest biały węgorz ? (Zejście),Cypis,https://open.spotify.com/track/4fNbS43X6yt4iWxLgRqwKa,Home,Edith Whiskers,https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR,Mayonaka no Door / Stay With Me,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA
92,93.0,Are You Bored Yet? (feat. Clairo),Wallows,2160697.0,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,94.0,august,Taylor Swift,2116877.0,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,95.0,Blood On My Jeans,Juice WRLD,2105748.0,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,96.0,More Than My Hometown,Morgan Wallen,2103837.0,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,97.0,the last great american dynasty,Taylor Swift,2062476.0,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,98.0,if i were u (with Lauv),blackbear,2060321.0,https://open.spotify.com/track/4Rh4UxgPaRTaFfKumWtUbM,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99.0,Jocelyn Flores,XXXTENTACION,2054746.0,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,100.0,Stuck with U (with Justin Bieber),Ariana Grande,2047602.0,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,101.0,High Fashion (feat. Mustard),Roddy Ricch,2029405.0,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,102.0,Narrow Road (feat. Lil Baby),NLE Choppa,1991079.0,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,103.0,Die From A Broken Heart,Maddie & Tae,1970889.0,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,104.0,my tears ricochet,Taylor Swift,1969440.0,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,105.0,Don't Start Now,Dua Lipa,1965268.0,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,106.0,Dance Monkey,Tones And I,1961612.0,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,107.0,ily (i love you baby) (feat. Emilee),Surf Mesa,1960989.0,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,108.0,SLOW DANCING IN THE DARK,Joji,1955472.0,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,109.0,Head & Heart (feat. MNEK),Joel Corry,1949215.0,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,110.0,Godzilla (feat. Juice WRLD),Eminem,1933480.0,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,111.0,BOP,DaBaby,1932363.0,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,112.0,Heartless (feat. Morgan Wallen),Diplo,1926539.0,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,113.0,If the World Was Ending - feat. Julia Michaels,JP Saxe,1921460.0,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,114.0,Patek,Future,1920041.0,https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,115.0,No Guidance (feat. Drake),Chris Brown,1894456.0,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,116.0,Stay High,Juice WRLD,1880533.0,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,117.0,3 Musketeers,NextYoungin,1866966.0,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,118.0,everything i wanted,Billie Eilish,1863277.0,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,119.0,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,1849005.0,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,120.0,SAD!,XXXTENTACION,1839675.0,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,121.0,Falling,Harry Styles,1833527.0,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,122.0,MIDDLE CHILD,J. Cole,1817725.0,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,123.0,Tongue Tied,Grouplove,1815996.0,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,124.0,invisible string,Taylor Swift,1803153.0,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,125.0,lovely (with Khalid),Billie Eilish,1760511.0,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,126.0,PTSD,G Herbo,1757432.0,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,127.0,Kacey Talk,YoungBoy Never Broke Again,1752601.0,https://open.spotify.com/track/7dmD4eaEb5UCBYcEJkLke9,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,128.0,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,1750763.0,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,129.0,I Hope,Gabby Barrett,1745415.0,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,130.0,July,Noah Cyrus,1739466.0,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,131.0,Nobody's Love,Maroon 5,1737094.0,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,132.0,Beautiful Crazy,Luke Combs,1729940.0,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,133.0,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1728341.0,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,134.0,Bad Energy,Juice WRLD,1724496.0,https://open.spotify.com/track/7d94IqWX2UmSKMGUYSGFJG,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,135.0,Man Of The Year,Juice WRLD,1714388.0,https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,136.0,bad guy,Billie Eilish,1711770.0,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,137.0,Say So,Doja Cat,1711364.0,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,138.0,La Jeepeta - Remix,Nio Garcia,1710233.0,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,139.0,betty,Taylor Swift,1696871.0,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,140.0,seven,Taylor Swift,1692973.0,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,141.0,No Role Modelz,J. Cole,1692086.0,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,142.0,rockstar (feat. 21 Savage),Post Malone,1681277.0,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,143.0,Wow.,Post Malone,1679745.0,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,144.0,20 Min,Lil Uzi Vert,1676246.0,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,145.0,The Less I Know The Better,Tame Impala,1675677.0,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,146.0,I Fall Apart,Post Malone,1669552.0,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,147.0,mirrorball,Taylor Swift,1664747.0,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,148.0,Kings & Queens,Ava Max,1663404.0,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,149.0,Armed And Dangerous,Juice WRLD,1658176.0,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,150.0,Mariposa,Peach Tree Rascals,1653832.0,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,151.0,Need It,Migos,1644927.0,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,152.0,Myron,Lil Uzi Vert,1630223.0,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,153.0,XO Tour Llif3,Lil Uzi Vert,1627695.0,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,154.0,Titanic,Juice WRLD,1617067.0,https://open.spotify.com/track/1YM6c2sxbf2Jacl9IFgn4I,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,155.0,Maniac,Conan Gray,1615912.0,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,156.0,Fuck Love (feat. Trippie Redd),XXXTENTACION,1613207.0,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,157.0,Said Sum,Moneybagg Yo,1609302.0,https://open.spotify.com/track/45npF3MKvCa1sO7s4y7qBf,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,158.0,I Should Probably Go To Bed,Dan + Shay,1592660.0,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,159.0,"10,000 Hours (with Justin Bieber)",Dan + Shay,1591874.0,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,160.0,Pop Out (feat. Lil Tjay),Polo G,1588666.0,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,161.0,Up Up And Away,Juice WRLD,1575588.0,https://open.spotify.com/track/7pbg3ABlAZv2NiIdKbBBFm,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,162.0,Truth Hurts,Lizzo,1575422.0,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,163.0,Take You Dancing,Jason Derulo,1574006.0,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,164.0,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1570581.0,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,165.0,Magic In The Hamptons (feat. Lil Yachty),Social House,1566269.0,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,166.0,this is me trying,Taylor Swift,1563688.0,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,167.0,illicit affairs,Taylor Swift,1562154.0,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,168.0,Captain Hook,Megan Thee Stallion,1561177.0,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,169.0,when the party's over,Billie Eilish,1556600.0,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,170.0,Something Special,Pop Smoke,1551082.0,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,171.0,OUT WEST (feat. Young Thug),JACKBOYS,1550812.0,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,172.0,Money In The Grave (Drake ft. Rick Ross),Drake,1547293.0,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,173.0,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1540032.0,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,174.0,Memories,Maroon 5,1537383.0,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,175.0,BLIND (feat. Young Thug),DaBaby,1511360.0,https://open.spotify.com/track/2T5NBwKRySiCR78vVk08vr,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,176.0,Pussy Talk,City Girls,1510841.0,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,177.0,Lean Wit Me,Juice WRLD,1498670.0,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,178.0,Better Now,Post Malone,1490805.0,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,179.0,Moonlight,XXXTENTACION,1488407.0,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,180.0,Mr. Brightside,The Killers,1485090.0,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,181.0,Cover Me Up,Morgan Wallen,1482526.0,https://open.spotify.com/track/47yypFbq6fu3yUvFoaf2UN,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,182.0,Goodbyes (feat. Young Thug),Post Malone,1482134.0,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,183.0,F.N,Lil Tjay,1477631.0,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,184.0,Backyard Boy,Claire Rosinkranz,1475321.0,https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,185.0,Ransom,Lil Tecca,1472326.0,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,186.0,Murder On My Mind,YNW Melly,1466249.0,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,187.0,feel something,Bea Miller,1464189.0,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,188.0,Sweater Weather,The Neighbourhood,1462307.0,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,189.0,Sum 2 Prove,Lil Baby,1454797.0,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,190.0,Suge,DaBaby,1446778.0,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,191.0,One Margarita,Luke Bryan,1445759.0,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,192.0,Emotionally Scarred,Lil Baby,1445380.0,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,193.0,"Ay, DiOs Mío!",KAROL G,1445355.0,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,194.0,Supalonely,BENEE,1444794.0,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,195.0,That Way - Bonus Track,Lil Uzi Vert,1436495.0,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,196.0,Star Shopping,Lil Peep,1428582.0,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,197.0,Say You Won't Let Go,James Arthur,1421130.0,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,198.0,The Climb Back,J. Cole,1420958.0,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,199.0,GOOBA,6ix9ine,1416448.0,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,200.0,Going Bad (feat. Drake),Meek Mill,1415537.0,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,regional-us-weekly-2020-08-21--2020-08-28.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,WAP (feat. Megan Thee Stallion),Cardi B,17139159.0,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-08-28--2020-09-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2.0,Laugh Now Cry Later (feat. Lil Durk),Drake,10506792.0,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-08-28--2020-09-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3.0,Mood (feat. iann dior),24kGoldn,9911385.0,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-08-28--2020-09-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
