,Position,Track Name,Artist,Streams,URL,Filename
161,162,bad guy,Billie Eilish,1591339,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-09-04--2020-09-11.csv
162,163,Whole Lotta Choppas,Sada Baby,1589808,https://open.spotify.com/track/6hLZzCS4E7AWo3PRBWy6az,regional-us-weekly-2020-09-04--2020-09-11.csv
163,164,Pop Out (feat. Lil Tjay),Polo G,1585901,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-09-04--2020-09-11.csv
164,165,Patek,Future,1582683,https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH,regional-us-weekly-2020-09-04--2020-09-11.csv
165,166,XO Tour Llif3,Lil Uzi Vert,1582060,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-09-04--2020-09-11.csv
166,167,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,1576730,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,regional-us-weekly-2020-09-04--2020-09-11.csv
167,168,Sweater Weather,The Neighbourhood,1566229,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,regional-us-weekly-2020-09-04--2020-09-11.csv
168,169,Fuck Love (feat. Trippie Redd),XXXTENTACION,1562356,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-09-04--2020-09-11.csv
169,170,Said Sum,Moneybagg Yo,1561390,https://open.spotify.com/track/45npF3MKvCa1sO7s4y7qBf,regional-us-weekly-2020-09-04--2020-09-11.csv
170,171,Magic In The Hamptons (feat. Lil Yachty),Social House,1559444,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-09-04--2020-09-11.csv
171,172,"Body Language (feat. Ty Dolla $ign, and Jhené Aiko)",Big Sean,1556750,https://open.spotify.com/track/6FXsrAH7Zol1jusSeJIoYA,regional-us-weekly-2020-09-04--2020-09-11.csv
172,173,Truth Hurts,Lizzo,1545519,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-09-04--2020-09-11.csv
173,174,Kacey Talk,YoungBoy Never Broke Again,1544351,https://open.spotify.com/track/7dmD4eaEb5UCBYcEJkLke9,regional-us-weekly-2020-09-04--2020-09-11.csv
174,175,"10,000 Hours (with Justin Bieber)",Dan + Shay,1542893,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-09-04--2020-09-11.csv
175,176,GOOBA,6ix9ine,1541669,https://open.spotify.com/track/6qiiDtFAJjyEhoZVcf6ovL,regional-us-weekly-2020-09-04--2020-09-11.csv
176,177,Excitement,Trippie Redd,1521820,https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9,regional-us-weekly-2020-09-04--2020-09-11.csv
177,178,Tennessee Whiskey,Chris Stapleton,1518576,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,regional-us-weekly-2020-09-04--2020-09-11.csv
178,179,Vroom Vroom,A Boogie Wit da Hoodie,1517547,https://open.spotify.com/track/4adrh1YMaPAhtqalhG8hIH,regional-us-weekly-2020-09-04--2020-09-11.csv
179,180,Myron,Lil Uzi Vert,1514121,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-09-04--2020-09-11.csv
180,181,Mr. Brightside,The Killers,1509755,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,regional-us-weekly-2020-09-04--2020-09-11.csv
181,182,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,1508582,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk,regional-us-weekly-2020-09-04--2020-09-11.csv
182,183,the last great american dynasty,Taylor Swift,1508093,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,regional-us-weekly-2020-09-04--2020-09-11.csv
183,184,One Margarita,Luke Bryan,1501481,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB,regional-us-weekly-2020-09-04--2020-09-11.csv
184,185,when the party's over,Billie Eilish,1495258,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-09-04--2020-09-11.csv
185,186,Man Of The Year,Juice WRLD,1488481,https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c,regional-us-weekly-2020-09-04--2020-09-11.csv
186,187,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1487562,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-09-04--2020-09-11.csv
187,188,Money In The Grave (Drake ft. Rick Ross),Drake,1477237,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-09-04--2020-09-11.csv
188,189,Better Now,Post Malone,1474065,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,regional-us-weekly-2020-09-04--2020-09-11.csv
189,190,I Should Probably Go To Bed,Dan + Shay,1473733,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy,regional-us-weekly-2020-09-04--2020-09-11.csv
190,191,Backyard Boy,Claire Rosinkranz,1473598,https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF,regional-us-weekly-2020-09-04--2020-09-11.csv
191,192,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1472973,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,regional-us-weekly-2020-09-04--2020-09-11.csv
192,193,Memories,Maroon 5,1470260,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-09-04--2020-09-11.csv
193,194,F.N,Lil Tjay,1468446,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-09-04--2020-09-11.csv
194,195,The Voice,Lil Durk,1461689,https://open.spotify.com/track/195gauSXE6Q2IKmCrarHut,regional-us-weekly-2020-09-04--2020-09-11.csv
195,196,Something Special,Pop Smoke,1458576,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,regional-us-weekly-2020-09-04--2020-09-11.csv
196,197,Don't Stop Believin',Journey,1456485,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,regional-us-weekly-2020-09-04--2020-09-11.csv
197,198,Lean Wit Me,Juice WRLD,1454463,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,regional-us-weekly-2020-09-04--2020-09-11.csv
198,199,Dreams - 2004 Remaster,Fleetwood Mac,1453724,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-09-04--2020-09-11.csv
199,200,Hatchback,Cochise,1452243,https://open.spotify.com/track/12hVQgYR254ZziANtiKVWQ,regional-us-weekly-2020-09-04--2020-09-11.csv
0,1,WAP (feat. Megan Thee Stallion),Cardi B,13483532,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-09-11--2020-09-18.csv
1,2,Mood (feat. iann dior),24kGoldn,10030413,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-09-11--2020-09-18.csv
2,3,Laugh Now Cry Later (feat. Lil Durk),Drake,8905084,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-09-11--2020-09-18.csv
3,4,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,7999509,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI,regional-us-weekly-2020-09-11--2020-09-18.csv
4,5,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7667531,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-09-11--2020-09-18.csv
5,6,ROCKSTAR (feat. Roddy Ricch),DaBaby,6185442,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-09-11--2020-09-18.csv
6,7,POPSTAR (feat. Drake),DJ Khaled,5789394,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-09-11--2020-09-18.csv
7,8,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,5760134,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-09-11--2020-09-18.csv
8,9,Come & Go (with Marshmello),Juice WRLD,5494883,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,regional-us-weekly-2020-09-11--2020-09-18.csv
9,10,Wishing Well,Juice WRLD,5465068,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,regional-us-weekly-2020-09-11--2020-09-18.csv
10,11,Heather,Conan Gray,5461335,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-09-11--2020-09-18.csv
11,12,Dynamite,BTS,4999112,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,regional-us-weekly-2020-09-11--2020-09-18.csv
12,13,Blinding Lights,The Weeknd,4886445,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-09-11--2020-09-18.csv
13,14,Watermelon Sugar,Harry Styles,4801434,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-09-11--2020-09-18.csv
14,15,Mood Swings (feat. Lil Tjay),Pop Smoke,4762468,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-09-11--2020-09-18.csv
15,16,you broke me first,Tate McRae,4333186,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-09-11--2020-09-18.csv
16,17,Smile (with The Weeknd),Juice WRLD,4234632,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,regional-us-weekly-2020-09-11--2020-09-18.csv
17,18,Blueberry Faygo,Lil Mosey,4194124,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-09-11--2020-09-18.csv
18,19,Savage Love (Laxed - Siren Beat),Jawsh 685,4000501,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-09-11--2020-09-18.csv
19,20,Go Crazy,Chris Brown,3731718,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-09-11--2020-09-18.csv
20,21,7 Summers,Morgan Wallen,3620160,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,regional-us-weekly-2020-09-11--2020-09-18.csv
21,22,my ex's best friend (with blackbear),Machine Gun Kelly,3557975,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w,regional-us-weekly-2020-09-11--2020-09-18.csv
22,23,Roses - Imanbek Remix,SAINt JHN,3510091,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,regional-us-weekly-2020-09-11--2020-09-18.csv
23,24,Wolves (feat. Post Malone),Big Sean,3469509,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,regional-us-weekly-2020-09-11--2020-09-18.csv
24,25,Be Like That - feat. Swae Lee & Khalid,Kane Brown,3430964,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-09-11--2020-09-18.csv
25,26,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,3411452,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-09-11--2020-09-18.csv
26,27,GREECE (feat. Drake),DJ Khaled,3251714,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,regional-us-weekly-2020-09-11--2020-09-18.csv
27,28,Lucid Dreams,Juice WRLD,3169025,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-09-11--2020-09-18.csv
28,29,Midnight Sky,Miley Cyrus,3165979,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,regional-us-weekly-2020-09-11--2020-09-18.csv
29,30,Martin & Gina,Polo G,3146198,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-09-11--2020-09-18.csv
30,31,Hawái,Maluma,3123425,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,regional-us-weekly-2020-09-11--2020-09-18.csv
31,32,The Box,Roddy Ricch,3102650,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-09-11--2020-09-18.csv
32,33,Robbery,Juice WRLD,3102275,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-09-11--2020-09-18.csv
33,34,Circles,Post Malone,3094065,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-09-11--2020-09-18.csv
34,35,24 (feat. Lil Baby),Money Man,3068337,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,regional-us-weekly-2020-09-11--2020-09-18.csv
35,36,We Paid (feat. 42 Dugg),Lil Baby,3055437,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-09-11--2020-09-18.csv
36,37,All Girls Are The Same,Juice WRLD,3035110,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-09-11--2020-09-18.csv
37,38,My Window (feat. Lil Wayne),YoungBoy Never Broke Again,3032875,https://open.spotify.com/track/7IECs9d4Rrlpa7tiHOCE1w,regional-us-weekly-2020-09-11--2020-09-18.csv
38,39,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3014216,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-09-11--2020-09-18.csv
39,40,Ice Cream (with Selena Gomez),BLACKPINK,3003201,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX,regional-us-weekly-2020-09-11--2020-09-18.csv
40,41,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,2948622,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-09-11--2020-09-18.csv
41,42,21,Polo G,2911308,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-09-11--2020-09-18.csv
42,43,Conversations,Juice WRLD,2888344,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob,regional-us-weekly-2020-09-11--2020-09-18.csv
43,44,Party Girl,StaySolidRocky,2883575,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,regional-us-weekly-2020-09-11--2020-09-18.csv
44,45,Got It On Me,Pop Smoke,2850595,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-09-11--2020-09-18.csv
45,46,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,2841355,https://open.spotify.com/track/2rFsFjq0D9JAmc0APpCO6P,regional-us-weekly-2020-09-11--2020-09-18.csv
46,47,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,2839598,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,regional-us-weekly-2020-09-11--2020-09-18.csv
47,48,OK Not To Be OK,Marshmello,2829485,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,regional-us-weekly-2020-09-11--2020-09-18.csv
48,49,Electric Love,BØRNS,2798129,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-09-11--2020-09-18.csv
49,50,Before You Go,Lewis Capaldi,2797454,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-09-11--2020-09-18.csv
50,51,death bed (coffee for your head),Powfu,2755596,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-09-11--2020-09-18.csv
51,52,Breaking Me,Topic,2755357,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,regional-us-weekly-2020-09-11--2020-09-18.csv
52,53,Someone You Loved,Lewis Capaldi,2707483,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-09-11--2020-09-18.csv
53,54,After Party,Don Toliver,2643866,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-09-11--2020-09-18.csv
54,55,Lets Link,WhoHeem,2635471,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,regional-us-weekly-2020-09-11--2020-09-18.csv
55,56,Righteous,Juice WRLD,2616467,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,regional-us-weekly-2020-09-11--2020-09-18.csv
56,57,Mad at Disney,salem ilese,2558037,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,regional-us-weekly-2020-09-11--2020-09-18.csv
57,58,Hit Different,SZA,2554895,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU,regional-us-weekly-2020-09-11--2020-09-18.csv
58,59,Rags2Riches 2 (feat. Lil Baby),Rod Wave,2546090,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb,regional-us-weekly-2020-09-11--2020-09-18.csv
59,60,SICKO MODE,Travis Scott,2500601,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-09-11--2020-09-18.csv
60,61,goosebumps,Travis Scott,2493906,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-09-11--2020-09-18.csv
61,62,GO (feat. Juice WRLD),The Kid LAROI,2479849,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,regional-us-weekly-2020-09-11--2020-09-18.csv
62,63,Rain On Me (with Ariana Grande),Lady Gaga,2472140,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,regional-us-weekly-2020-09-11--2020-09-18.csv
63,64,Girls in the Hood,Megan Thee Stallion,2463608,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,regional-us-weekly-2020-09-11--2020-09-18.csv
64,65,Still Don't Know My Name,Labrinth,2460315,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV,regional-us-weekly-2020-09-11--2020-09-18.csv
65,66,Adore You,Harry Styles,2459900,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-09-11--2020-09-18.csv
66,67,Tap In,Saweetie,2458342,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD,regional-us-weekly-2020-09-11--2020-09-18.csv
67,68,cardigan,Taylor Swift,2378808,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,regional-us-weekly-2020-09-11--2020-09-18.csv
68,69,Prospect (ft. Lil Baby),iann dior,2368948,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,regional-us-weekly-2020-09-11--2020-09-18.csv
69,70,Life Is Good (feat. Drake),Future,2357226,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-09-11--2020-09-18.csv
70,71,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2354760,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,regional-us-weekly-2020-09-11--2020-09-18.csv
71,72,Flex (feat. Juice WRLD),Polo G,2336737,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,regional-us-weekly-2020-09-11--2020-09-18.csv
72,73,hot girl bummer,blackbear,2296920,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,regional-us-weekly-2020-09-11--2020-09-18.csv
73,74,What You Know Bout Love,Pop Smoke,2295327,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,regional-us-weekly-2020-09-11--2020-09-18.csv
74,75,HIGHEST IN THE ROOM,Travis Scott,2285418,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-09-11--2020-09-18.csv
75,76,WHATS POPPIN,Jack Harlow,2272957,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-09-11--2020-09-18.csv
76,77,Toosie Slide,Drake,2265324,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,regional-us-weekly-2020-09-11--2020-09-18.csv
77,78,THE SCOTTS,THE SCOTTS,2265160,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,regional-us-weekly-2020-09-11--2020-09-18.csv
78,79,The Bigger Picture,Lil Baby,2252429,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,regional-us-weekly-2020-09-11--2020-09-18.csv
79,80,Kacey Talk,YoungBoy Never Broke Again,2249995,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,regional-us-weekly-2020-09-11--2020-09-18.csv
80,81,Dior,Pop Smoke,2242122,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-09-11--2020-09-18.csv
81,82,Head & Heart (feat. MNEK),Joel Corry,2218622,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,regional-us-weekly-2020-09-11--2020-09-18.csv
82,83,Sunday Best,Surfaces,2209121,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-09-11--2020-09-18.csv
83,84,More Than My Hometown,Morgan Wallen,2196303,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,regional-us-weekly-2020-09-11--2020-09-18.csv
84,85,Are You Bored Yet? (feat. Clairo),Wallows,2187386,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-09-11--2020-09-18.csv
85,86,Whiskey Glasses,Morgan Wallen,2181375,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-09-11--2020-09-18.csv
86,87,Put Your Records On,Ritt Momney,2170547,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,regional-us-weekly-2020-09-11--2020-09-18.csv
87,88,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2163059,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-09-11--2020-09-18.csv
88,89,my future,Billie Eilish,2131808,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,regional-us-weekly-2020-09-11--2020-09-18.csv
89,90,ROXANNE,Arizona Zervas,2116386,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-09-11--2020-09-18.csv
90,91,Stunnin' (feat. Harm Franklin),Curtis Waters,2115758,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,regional-us-weekly-2020-09-11--2020-09-18.csv
91,92,You Got It,Vedo,2093401,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,regional-us-weekly-2020-09-11--2020-09-18.csv
92,93,exile (feat. Bon Iver),Taylor Swift,2093228,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,regional-us-weekly-2020-09-11--2020-09-18.csv
93,94,Falling,Trevor Daniel,2084781,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-09-11--2020-09-18.csv
94,95,Ballin' (with Roddy Ricch),Mustard,2073696,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-09-11--2020-09-18.csv
95,96,Savage Remix (feat. Beyoncé),Megan Thee Stallion,2071117,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,regional-us-weekly-2020-09-11--2020-09-18.csv
96,97,Over Now (with The Weeknd),Calvin Harris,2056804,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR,regional-us-weekly-2020-09-11--2020-09-18.csv
97,98,the 1,Taylor Swift,2056302,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,regional-us-weekly-2020-09-11--2020-09-18.csv
98,99,Jocelyn Flores,XXXTENTACION,2033013,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-09-11--2020-09-18.csv
99,100,Walk Em Down (feat. Roddy Ricch),NLE Choppa,2026054,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf,regional-us-weekly-2020-09-11--2020-09-18.csv
100,101,If the World Was Ending - feat. Julia Michaels,JP Saxe,2021346,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-09-11--2020-09-18.csv
101,102,SLOW DANCING IN THE DARK,Joji,1967927,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-09-11--2020-09-18.csv
102,103,Chasin' You,Morgan Wallen,1966895,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-09-11--2020-09-18.csv
103,104,feel something,Bea Miller,1959642,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC,regional-us-weekly-2020-09-11--2020-09-18.csv
104,105,Money Trees,Kendrick Lamar,1947126,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,regional-us-weekly-2020-09-11--2020-09-18.csv
105,106,Excitement,Trippie Redd,1937895,https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9,regional-us-weekly-2020-09-11--2020-09-18.csv
106,107,Chicago Freestyle (feat. Giveon),Drake,1921263,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-09-11--2020-09-18.csv
107,108,Rags2Riches (feat. ATR Son Son),Rod Wave,1906309,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,regional-us-weekly-2020-09-11--2020-09-18.csv
