,Unnamed: 0,Unnamed: 0.1,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
953,953,153,154,Excitement (feat. PARTYNEXTDOOR),Trippie Redd,1679117,https://open.spotify.com/track/7FullO2NDkyvxLuxYVKINa,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,rap,trap
954,954,154,155,Girls in the Hood,Megan Thee Stallion,1668369,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
955,955,155,156,Onna Come Up,Lil Eazzyy,1629361,https://open.spotify.com/track/3NxFTRr0692mbC5hD0nEZD,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0rpUnzu4JIoRkKkGvdcm7b,chicago rap,unspecified,unspecified
956,956,156,157,Tongue Tied,Grouplove,1627203,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3kVUvbeRdcrqQ3oHk5hPdx,indie pop,indie rock,indietronica
957,957,157,158,The Less I Know The Better,Tame Impala,1617455,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5INjqkS1o8h1imAzPqGZBb,australian psych,neo-psychedelic,unspecified
958,958,158,159,MIDDLE CHILD,J. Cole,1603800,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
959,959,159,160,Godzilla (feat. Juice WRLD),Eminem,1602739,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,hip hop,rap
960,960,160,161,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,1598067,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,1vyhD5VmyZ7KMfW5gqLgo5,latin,reggaeton,reggaeton colombiano
961,961,161,162,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,1597009,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,unspecified
962,962,162,163,Diamonds,Sam Smith,1593313,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2wY79sveU1sp5g7SokKOiI,dance pop,pop,post-teen pop
963,963,163,164,Got What I Got,Jason Aldean,1590958,https://open.spotify.com/track/4TCc369aRPRubv1m8R1TBG,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3FfvYsEGaIb52QPXhg4DcH,contemporary country,country,country road
964,964,164,165,Conversations,Juice WRLD,1574831,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
965,965,165,166,Armed And Dangerous,Juice WRLD,1572286,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
966,966,166,167,High Fashion (feat. Mustard),Roddy Ricch,1560081,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
967,967,167,168,No Guidance (feat. Drake),Chris Brown,1554621,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
968,968,168,169,Stuck with U (with Justin Bieber),Ariana Grande,1543899,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
969,969,169,170,TELL ME WHY,The Kid LAROI,1543606,https://open.spotify.com/track/3jlxX3VXPiY3lvBBbppQD3,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,unspecified,unspecified
970,970,170,171,Pretty Heart,Parker McCollum,1540848,https://open.spotify.com/track/6vC90OOjZR165Hw8CpsqEm,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0Z8XVUAOBPM4x12wKnFHEQ,contemporary country,texas country,unspecified
971,971,171,172,PTSD,G Herbo,1537603,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5QdEbQJ3ylBnc3gsIASAT5,chicago drill,chicago rap,drill
972,972,172,173,Flex (feat. Juice WRLD),Polo G,1536526,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6AgTAQt8XS6jRWi4sX7w49,chicago rap,unspecified,unspecified
973,973,173,174,Promiscuous,Nelly Furtado,1534506,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2jw70GZXlAI8QzWeY2bgRc,canadian latin,canadian pop,dance pop
974,974,174,175,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1531594,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
975,975,175,176,THE SCOTTS,THE SCOTTS,1528137,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2PaZWGu5T5nHjY2xxAkFsT,unspecified,unspecified,unspecified
976,976,176,177,I Fall Apart,Post Malone,1527889,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
977,977,177,178,Space Cadet (feat. Gunna),Metro Boomin,1525260,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0iEtIxbK0KxaSlF7G42ZOp,hip hop,pop rap,rap
978,978,178,179,Toosie Slide,Drake,1524891,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
979,979,179,180,XO Tour Llif3,Lil Uzi Vert,1524561,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
980,980,180,181,Breaking Me,Topic,1524057,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0u6GtibW46tFX7koQ6uNJZ,dance pop,edm,german dance
981,981,181,182,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1517259,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,unspecified,unspecified
982,982,182,183,Heartless (feat. Morgan Wallen),Diplo,1515634,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5fMUXHkw8R8eOP2RNVYEZX,bmore,dance pop,edm
983,983,183,184,Say You Won't Let Go,James Arthur,1510253,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4IWBUUAFIplrNtaOHcJPRM,pop,post-teen pop,talent show
984,984,184,185,I Hope,Gabby Barrett,1497067,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6Iz3eq2aQGFf7TbGT2iahL,contemporary country,unspecified,unspecified
985,985,185,186,Fuck Love (feat. Trippie Redd),XXXTENTACION,1490560,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
986,986,186,187,everything i wanted,Billie Eilish,1489544,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
987,987,187,188,Money Trees,Kendrick Lamar,1489334,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop,hip hop,rap
988,988,188,189,"10,000 Hours (with Justin Bieber)",Dan + Shay,1488185,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
989,989,189,190,GREECE (feat. Drake),DJ Khaled,1486700,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0QHgL1lAIqAw0HtD7YldmP,dance pop,hip hop,miami hip hop
990,990,190,191,Dancing in My Room,347aidan,1476212,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0bBz5bRBkExaej2HxtVfCw,sad rap,unspecified,unspecified
991,991,191,192,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,1463973,https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5YGY8feqx7naU7z4HrwZM6,dance pop,pop,post-teen pop
992,992,192,193,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,1462656,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
993,993,193,194,Don't Start Now,Dua Lipa,1459717,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
994,994,194,195,Chicago Freestyle (feat. Giveon),Drake,1459407,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
995,995,195,196,Wow.,Post Malone,1458726,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
996,996,196,197,"Crazy Story, Pt. 3",King Von,1458282,https://open.spotify.com/track/23TwR29GSeJBfXnXhmDlwR,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6QtgPSJPSzcnn7dPZ4VINp,chicago rap,unspecified,unspecified
997,997,197,198,Dance Monkey,Tones And I,1456516,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2NjfBq1NflQcKSeiDooVjY,australian pop,pop,unspecified
998,998,198,199,rockstar (feat. 21 Savage),Post Malone,1452793,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
999,999,199,200,Underneath the Tree,Kelly Clarkson,1450580,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3BmGtnKgCSGYIUhmivXKWX,dance pop,neo mellow,pop
1000,1000,0,1,Therefore I Am,Billie Eilish,9731282,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
1001,1001,1,2,positions,Ariana Grande,8417690,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1002,1002,2,3,DÁKITI,Bad Bunny,7488998,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1003,1003,3,4,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,6816877,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,6MPCFvOQv5cIGfw3jODMF0,pop rap,rap,trap
1004,1004,4,5,Mood (feat. iann dior),24kGoldn,6721409,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,6fWVd57NKTalqvmjRd2t8Z,cali rap,unspecified,unspecified
1005,1005,5,6,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,5899468,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
1006,1006,6,7,WAP (feat. Megan Thee Stallion),Cardi B,5484786,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4kYSro6naA4h99UJvo89HB,pop,pop rap,post-teen pop
1007,1007,7,8,pov,Ariana Grande,5454790,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1008,1008,8,9,34+35,Ariana Grande,5381072,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1009,1009,9,10,What You Know Bout Love,Pop Smoke,5119246,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
1010,1010,10,11,Laugh Now Cry Later (feat. Lil Durk),Drake,4996974,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
1011,1011,11,12,Drankin N Smokin,Future,4336720,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
1012,1012,12,13,Lonely (with benny blanco),Justin Bieber,4224865,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
1013,1013,13,14,HOLIDAY,Lil Nas X,4187665,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,7jVv8c5Fj3E9VhNjxT4snq,country rap,lgbtq+ hip hop,pop rap
1014,1014,14,15,Tyler Herro,Jack Harlow,4180467,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
1015,1015,15,16,Come & Go (with Marshmello),Juice WRLD,3944151,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
1016,1016,16,17,Holy (feat. Chance The Rapper),Justin Bieber,3856257,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
1017,1017,17,18,Hawái - Remix,Maluma,3841851,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,1r4hJ1h58CWwUQe3MxPuau,latin,reggaeton,reggaeton colombiano
1018,1018,18,19,ROCKSTAR (feat. Roddy Ricch),DaBaby,3799912,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,unspecified
1019,1019,19,20,Put Your Records On,Ritt Momney,3729114,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,7MPGCB854Qo4alYMOPkBka,bedroom pop,unspecified,unspecified
1020,1020,20,21,Blinding Lights,The Weeknd,3694369,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
1021,1021,21,22,Heather,Conan Gray,3660891,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
1022,1022,22,23,All I Want for Christmas Is You,Mariah Carey,3647059,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4iHNK0tOyZPYnBU7nGAgpQ,dance pop,pop,urban contemporary
1023,1023,23,24,Wishing Well,Juice WRLD,3619516,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
1024,1024,24,25,SO DONE,The Kid LAROI,3590510,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,unspecified,unspecified
1025,1025,25,26,Stripes Like Burberry,Future,3552616,https://open.spotify.com/track/6lt8iodSkYWEV0ifKCSlfg,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
1026,1026,26,27,you broke me first,Tate McRae,3441467,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,45dkTj5sMRSjrmBSBeiHym,alt z,dance pop,electropop
1027,1027,27,28,Levitating (feat. DaBaby),Dua Lipa,3386558,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
1028,1028,28,29,That’s It,Future,3369998,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
1029,1029,29,30,Forever After All,Luke Combs,3265082,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,718COspgdWOnwOFpJHRZHS,contemporary country,unspecified,unspecified
1030,1030,30,31,Sofia,Clairo,3262959,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,3l0CmX0FuQjFxr8SK7Vqag,bedroom pop,pop,unspecified
1031,1031,31,32,Watermelon Sugar,Harry Styles,3217583,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,unspecified
1032,1032,32,33,Runnin,21 Savage,3178448,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,1URnnhqYAYcrqrcwql10ft,atl hip hop,rap,trap
1033,1033,33,34,Martin & Gina,Polo G,3139561,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,6AgTAQt8XS6jRWi4sX7w49,chicago rap,unspecified,unspecified
1034,1034,34,35,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,3080627,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
1035,1035,35,36,Whoopty,CJ,3038024,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,7arQA31aZVS8yS6zUveWzb,trap,unspecified,unspecified
1036,1036,36,37,All Girls Are The Same,Juice WRLD,3014644,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
1037,1037,37,38,Rockin' Around The Christmas Tree,Brenda Lee,3003230,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4cPHsZM98sKzmV26wlwD2W,adult standards,brill building pop,easy listening
1038,1038,38,39,Be Like That - feat. Swae Lee & Khalid,Kane Brown,2968044,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,3oSJ7TBVCWMDMiYjXNiCKE,contemporary country,country,country road
1039,1039,39,40,Dreams - 2004 Remaster,Fleetwood Mac,2967653,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,08GQAI4eElDnROBrJRGE0X,album rock,classic rock,mellow gold
1040,1040,40,41,my ex's best friend (with blackbear),Machine Gun Kelly,2954126,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,6TIYQ3jFPwQSRmorSezPxX,ohio hip hop,pop rap,unspecified
1041,1041,41,42,Blueberry Faygo,Lil Mosey,2951175,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
1042,1042,42,43,Starting Over,Chris Stapleton,2934317,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo,regional-us-weekly-2020-11-13--2020-11-20.csv,November,46,Top 200,2020-11-13,4YLtscXsxbVgi031ovDDdh,contemporary country,outlaw country,unspecified
