,Position,Track Name,Artist,Streams,URL,Filename,Month,Date,Week Number,Type,Artist ID,Genre 1,Genre 2,Genre 3
100,101,My Oh My (feat. DaBaby),Camila Cabello,2044296,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4nDoRrQiYLoBzwC5BhVJzF,dance pop,electropop,pop
101,102,SLOW DANCING IN THE DARK,Joji,2040451,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,3MZsBdqDrRTJihTHQrO6Dq,alternative r&b,viral pop,
102,103,Heatin Up (feat. Gunna),Lil Baby,2038599,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
103,104,Memories,Maroon 5,2025761,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,04gDigrS5kc9YWfZHwBETP,pop,pop rock,
104,105,when the party's over,Billie Eilish,2020853,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
105,106,SAD!,XXXTENTACION,2009028,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
106,107,MIDDLE CHILD,J. Cole,1984669,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
107,108,Wow.,Post Malone,1965208,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
108,109,Sum 2 Prove,Lil Baby,1953461,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
109,110,No Idea,Don Toliver,1942691,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4Gso3d4CscCijv0lmajZWs,rap,trap,
110,111,July,Noah Cyrus,1939107,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,55fhWPvDiMpLnE4ZzNXZyW,alt z,dance pop,pop
111,112,Watermelon Sugar,Harry Styles,1933680,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
112,113,Suge,DaBaby,1929775,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
113,114,Lo Mein,Lil Uzi Vert,1923348,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
114,115,Goodbyes (Feat. Young Thug),Post Malone,1915401,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
115,116,XO Tour Llif3,Lil Uzi Vert,1912895,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
116,117,SUGAR,BROCKHAMPTON,1909700,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,1Bl6wpkWCQ4KVgnASpvzzA,boy band,hip hop,rap
117,118,Truth Hurts,Lizzo,1901095,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,56oDRnqbIiwx4mymNEv7dS,dance pop,escape room,minnesota hip hop
118,119,Moana,G-Eazy,1899161,https://open.spotify.com/track/1Tfxi7N3DW4zvAuVjt9g8X,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,02kJSzxNuaWGqwubyUba0Z,hip hop,indie pop rap,oakland hip hop
119,120,BELIEVE IT,PARTYNEXTDOOR,1893187,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,2HPaUgqeutzr3jx5a9WyDV,pop,pop rap,r&b
120,121,Know Your Worth,Khalid,1880629,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
121,122,rockstar (feat. 21 Savage),Post Malone,1873939,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
122,123,Qué Maldición,Banda MS de Sergio Lizárraga,1859666,https://open.spotify.com/track/2RxC2peY3FtrurYmbbmanr,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,2C6i0I5RiGzDKN9IAF8reh,banda,corrido,norteno
123,124,Moral of the Story,Ashe,1858878,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6P5NO5hzJbuOqSdyPB7SJM,alt z,electropop,indie pop
124,125,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,1858108,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,31W5EY0aAly4Qieq6OFu6I,melodic rap,pop rap,rap
125,126,I Fall Apart,Post Malone,1856427,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
126,127,Emotionally Scarred,Lil Baby,1840124,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
127,128,STARGAZING,Travis Scott,1832579,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
128,129,Heartless (feat. Morgan Wallen),Diplo,1832240,https://open.spotify.com/track/5mTL8ZHcB2LJdlrR78xJYr,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5fMUXHkw8R8eOP2RNVYEZX,bmore,dance pop,edm
129,130,The Less I Know The Better,Tame Impala,1817050,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5INjqkS1o8h1imAzPqGZBb,australian psych,neo-psychedelic,
130,131,After Hours,The Weeknd,1806977,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
131,132,bloody valentine,Machine Gun Kelly,1805667,https://open.spotify.com/track/1bWEngw5tAF7vWByrf5Oy5,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6TIYQ3jFPwQSRmorSezPxX,ohio hip hop,pop rap,
132,133,VIBEZ,DaBaby,1800511,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
133,134,PICK UP (feat. Quavo),DaBaby,1798084,https://open.spotify.com/track/5gNOINI5dXZVom2b36LMOd,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
134,135,Murder On My Mind,YNW Melly,1797899,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
135,136,No Guidance (feat. Drake),Chris Brown,1786364,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
136,137,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1775404,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
137,138,Falling,Harry Styles,1763217,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
138,139,EARFQUAKE,"Tyler, The Creator",1762847,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4V8LLVI7PbaPR0K2TGSxFF,hip hop,rap,
139,140,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1750340,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
140,141,F.N,Lil Tjay,1748524,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill,melodic rap,nyc rap
141,142,Social Distancing,Lil Baby,1745412,https://open.spotify.com/track/1RrQK0BIyxZaOooNDVSEaZ,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
142,143,Señorita,Shawn Mendes,1734135,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,7n2wHs1TKAczGzO7Dd2rGr,canadian pop,pop,post-teen pop
143,144,This City,Sam Fischer,1732025,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6L1XC7NrmgWRlwAeLJvVtA,australian pop,pop,post-teen pop
144,145,Physical,Dua Lipa,1718686,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
145,146,Gimme Love,Joji,1714298,https://open.spotify.com/track/2hfoyc7ve6xM4ZEiNIiU1B,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,3MZsBdqDrRTJihTHQrO6Dq,alternative r&b,viral pop,
146,147,223's (feat. 9lokknine),YNW Melly,1704389,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
147,148,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,1702153,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
148,149,Going Bad (feat. Drake),Meek Mill,1694722,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,20sxb77xiYeusSH8cVdatc,hip hop,philly rap,pop rap
149,150,Pop Out (feat. Lil Tjay),Polo G,1690524,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
150,151,Armed And Dangerous,Juice WRLD,1687949,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
151,152,Captain Hook,Megan Thee Stallion,1681577,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
152,153,Hate Me (with Juice WRLD),Ellie Goulding,1680673,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,0X2BH1fck6amBIoJhDVmmJ,dance pop,edm,electropop
153,154,Si Veo a Tu Mamá,Bad Bunny,1679004,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
154,155,JUMP (feat. YoungBoy Never Broke Again),DaBaby,1672229,https://open.spotify.com/track/0oT9ElXYSxvnOOagP9efDq,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
155,156,BUTTERFLY EFFECT,Travis Scott,1664849,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
156,157,Speechless,Dan + Shay,1653917,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
157,158,When It Rains It Pours,Luke Combs,1649143,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,718COspgdWOnwOFpJHRZHS,contemporary country,,
158,159,Without Me,Halsey,1643852,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,26VFTg2z8YR0cCuwLzESi2,dance pop,electropop,etherpop
159,160,Fuck Love (feat. Trippie Redd),XXXTENTACION,1637726,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
160,161,Commercial (feat. Lil Uzi Vert),Lil Baby,1637190,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
161,162,Better Now,Post Malone,1634018,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
162,163,Magic In The Hamptons (feat. Lil Yachty),Social House,1632154,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5UjifI1TYefXWn9GdqDOHl,pop rap,,
163,164,Beer Can’t Fix,Thomas Rhett,1603387,https://open.spotify.com/track/7idmHTAQQPUFqdjXkoooXD,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6x2LnllRG5uGarZMsD4iO8,contemporary country,country,country road
164,165,Maniac,Conan Gray,1602107,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
165,166,Lean Wit Me,Juice WRLD,1597627,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
166,167,B.S. (feat. H.E.R.),Jhené Aiko,1596958,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
167,168,Camelot,NLE Choppa,1579973,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,,
168,169,Eastside (with Halsey & Khalid),benny blanco,1575220,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5CiGnKThu5ctn9pBxv7DGa,electropop,pop,pop rap
169,170,Tongue Tied,Grouplove,1574243,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,3kVUvbeRdcrqQ3oHk5hPdx,indie pop,indie rock,indietronica
170,171,All In,Lil Baby,1571713,https://open.spotify.com/track/0zlru783fmr588D5RY9ERU,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
171,172,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1569723,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,31W5EY0aAly4Qieq6OFu6I,melodic rap,pop rap,rap
172,173,Baby Pluto,Lil Uzi Vert,1566910,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
173,174,One Man Band,Old Dominion,1566428,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6y8XlgIV8BLlIg1tT1R10i,contemporary country,country,country road
174,175,7 rings,Ariana Grande,1561989,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,
175,176,The London (feat. J. Cole & Travis Scott),Young Thug,1553843,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,50co4Is1HCEo8bhOyUWKpn,atl hip hop,atl trap,gangster rap
176,177,Out Of Love (feat. Internet Money),Lil Tecca,1549955,https://open.spotify.com/track/7rTzrRdc5UbvLr0gwI1J3E,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
177,178,Make No Sense,YoungBoy Never Broke Again,1548853,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,7wlFDEWiM5OoIAt8RSli8b,baton rouge rap,trap,
178,179,Moonlight,XXXTENTACION,1543308,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
179,180,ocean eyes,Billie Eilish,1539840,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
180,181,La Difícil,Bad Bunny,1539622,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
181,182,Tequila,Dan + Shay,1537750,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
182,183,Hurricane,Luke Combs,1534614,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,718COspgdWOnwOFpJHRZHS,contemporary country,,
183,184,Legends,Juice WRLD,1533636,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
184,185,Coffee,Quinn XCII,1529566,https://open.spotify.com/track/1VbClJ27jcsMNmOxHnXlKV,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,3ApUX1o6oSz321MMECyIYd,electropop,indie pop rap,pop
185,186,Beautiful People (feat. Khalid),Ed Sheeran,1525469,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6eUKZXaKkcviH0Ku9w2n3V,pop,uk pop,
186,187,Eleven (feat. Summer Walker),Khalid,1522046,https://open.spotify.com/track/18O00Y7yrkJ0pRXm1n21Og,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
187,188,Body Like A Back Road,Sam Hunt,1506624,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,2kucQ9jQwuD8jWdtR9Ef38,contemporary country,country pop,
188,189,Boyfriend,Selena Gomez,1504214,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,pop,post-teen pop
189,190,Beer Never Broke My Heart,Luke Combs,1502281,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,718COspgdWOnwOFpJHRZHS,contemporary country,,
190,191,Happier,Marshmello,1501719,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,64KEffDW9EtZ1y2vBYgq8T,brostep,edm,pop
191,192,Lalala,Y2K,1496021,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6USMTwO0MNDnKte5a5h0xx,pop rap,,
192,193,Wait a Minute!,WILLOW,1493828,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,3rWZHrfrsPBxVy692yAIxF,afrofuturism,dance pop,electropop
193,194,Baby (Lil Baby feat. DaBaby),Quality Control,1490961,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6i392l38cR3uBPF0DbNs7S,hip hop,melodic rap,pop rap
194,195,Costa Rica,Bankrol Hayden,1484333,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,0Yr4BBpK2dkCp2UsrJ9LZN,melodic rap,sad rap,
195,196,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1480895,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
196,197,Dior,Pop Smoke,1480188,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
197,198,No Role Modelz,J. Cole,1479729,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
198,199,Havin My Way (feat. Lil Durk),Lil Skies,1477704,https://open.spotify.com/track/0oH0OIeKJSAT5bdFkbz20A,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,7d3WFRME3vBY2cgoP38RDo,melodic rap,pop rap,rap
199,200,Say You Won't Let Go,James Arthur,1469379,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,regional-us-weekly-2020-05-01--2020-05-08.csv,May,2020-05-01,18,Top 200,4IWBUUAFIplrNtaOHcJPRM,pop,post-teen pop,talent show
200,1,ROCKSTAR (feat. Roddy Ricch),DaBaby,11199622,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
201,2,THE SCOTTS,THE SCOTTS,10453442,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200,2PaZWGu5T5nHjY2xxAkFsT,unspecified,,
