,Unnamed: 0,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
211,11,12,Rare,Selena Gomez,7051232,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,pop,post-teen pop
212,12,13,Dance Monkey,Tones And I,6946479,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,2NjfBq1NflQcKSeiDooVjY,australian pop,pop,
213,13,14,Ballin' (with Roddy Ricch),Mustard,6769542,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
214,14,15,You should be sad,Halsey,6348620,https://open.spotify.com/track/2usxQITOSDqvkYiI0oIwao,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,26VFTg2z8YR0cCuwLzESi2,dance pop,electropop,etherpop
215,15,16,Blinding Lights,The Weeknd,6219918,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
216,16,17,everything i wanted,Billie Eilish,5944121,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
217,17,18,Sum 2 Prove,Lil Baby,5770137,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
218,18,19,Lose You To Love Me,Selena Gomez,5601540,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,pop,post-teen pop
219,19,20,Adore You,Harry Styles,5585825,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
220,20,21,Don't Start Now,Dua Lipa,5459978,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
221,21,22,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,5342847,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
222,22,23,SUGAR,BROCKHAMPTON,5070654,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1Bl6wpkWCQ4KVgnASpvzzA,boy band,hip hop,rap
223,23,24,VIBEZ,DaBaby,5068910,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
224,24,25,hot girl bummer,blackbear,4991158,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,2cFrymmkijnjDg9SS92EPM,electropop,pop,pop rap
225,25,26,My Oh My (feat. DaBaby),Camila Cabello,4978196,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4nDoRrQiYLoBzwC5BhVJzF,dance pop,electropop,pop
226,26,27,Woah,Lil Baby,4976430,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
227,27,28,No Idea,Don Toliver,4875553,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4Gso3d4CscCijv0lmajZWs,rap,trap,
228,28,29,Say So,Doja Cat,4666950,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
229,29,30,Heartless,The Weeknd,4657197,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
230,30,31,OUT WEST (feat. Young Thug),JACKBOYS,4650669,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,7A8S43ryYdbWpJKeHRZRcq,rap,trap,
231,31,32,HIGHEST IN THE ROOM,Travis Scott,4558931,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
232,32,33,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4503376,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
233,33,34,Someone You Loved,Lewis Capaldi,4448053,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,
234,34,35,Watermelon Sugar,Harry Styles,4418408,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
235,35,36,High Fashion (feat. Mustard),Roddy Ricch,4351721,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
236,36,37,Memories,Maroon 5,4253953,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,04gDigrS5kc9YWfZHwBETP,pop,pop rock,
237,37,38,Eleven,Khalid,4170655,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
238,38,39,Lucid Dreams,Juice WRLD,4034625,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
239,39,40,Suge,DaBaby,3947897,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
240,40,41,Robbery,Juice WRLD,3849859,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
241,41,42,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,3698310,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,7A8S43ryYdbWpJKeHRZRcq,rap,trap,
242,42,43,Ransom,Lil Tecca,3610564,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
243,43,44,bad guy,Billie Eilish,3569232,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
244,44,45,223's (feat. 9lokknine),YNW Melly,3536165,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
245,45,46,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,3383385,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,50co4Is1HCEo8bhOyUWKpn,atl hip hop,atl trap,gangster rap
246,46,47,Money In The Grave (Drake ft. Rick Ross),Drake,3381665,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
247,47,48,Start Wit Me (feat. Gunna),Roddy Ricch,3365324,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
248,48,49,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,3255433,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
249,49,50,GOODMORNINGTOKYO!,TOKYO’S REVENGE,3229659,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
250,50,51,Truth Hurts,Lizzo,3224967,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,56oDRnqbIiwx4mymNEv7dS,dance pop,escape room,minnesota hip hop
251,51,52,Tusa,KAROL G,3196388,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,790FomKkXshlbRYZFtlgla,latin,reggaeton,reggaeton colombiano
252,52,53,Death,Trippie Redd,3185411,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,rap,trap
253,53,54,"10,000 Hours (with Justin Bieber)",Dan + Shay,3137131,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
254,54,55,No Guidance (feat. Drake),Chris Brown,3130574,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
255,55,56,Goodbyes (Feat. Young Thug),Post Malone,3111928,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
256,56,57,Stuck In A Dream (feat. Gunna),Lil Mosey,3070125,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
257,57,58,MIDDLE CHILD,J. Cole,3029155,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
258,58,59,ORANGE SODA,Baby Keem,3024434,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,5SXuuuRpukkTvsLuUknva1,hip hop,rap,trap
259,59,60,Make No Sense,YoungBoy Never Broke Again,3002367,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,7wlFDEWiM5OoIAt8RSli8b,baton rouge rap,trap,
260,60,61,Señorita,Shawn Mendes,2982166,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,7n2wHs1TKAczGzO7Dd2rGr,canadian pop,pop,post-teen pop
261,61,62,July,Noah Cyrus,2969965,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,55fhWPvDiMpLnE4ZzNXZyW,alt z,dance pop,pop
262,62,63,Wow.,Post Malone,2968581,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
263,63,64,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2955312,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
264,64,65,Yellow Hearts,Ant Saunders,2909662,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4jpsw9CQS439N0B7SecMgf,chill r&b,pop,
265,65,66,Camelot,NLE Choppa,2897523,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,,
266,66,67,Look At Her Now,Selena Gomez,2880003,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,pop,post-teen pop
267,67,68,Peta (feat. Meek Mill),Roddy Ricch,2854560,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
268,68,69,If the World Was Ending - feat. Julia Michaels,JP Saxe,2813448,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
269,69,70,FML,Arizona Zervas,2749718,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
270,70,71,All Girls Are The Same,Juice WRLD,2743167,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
271,71,72,Baby (Lil Baby feat. DaBaby),Quality Control,2737875,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6i392l38cR3uBPF0DbNs7S,hip hop,melodic rap,pop rap
272,72,73,Vulnerable,Selena Gomez,2727631,https://open.spotify.com/track/11OwAR3GlBj9E35Cznf7Lj,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,pop,post-teen pop
273,73,74,when the party's over,Billie Eilish,2656202,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
274,74,75,Falling,Harry Styles,2630789,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
275,75,76,Murder On My Mind,YNW Melly,2603150,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
276,76,77,SLOW DANCING IN THE DARK,Joji,2598026,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,3MZsBdqDrRTJihTHQrO6Dq,alternative r&b,viral pop,
277,77,78,Pop Out (feat. Lil Tjay),Polo G,2586854,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
278,78,79,Crowded Room (feat. 6LACK),Selena Gomez,2567171,https://open.spotify.com/track/2C0hTkdEoikhKzDCJl32QZ,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,pop,post-teen pop
279,79,80,Had Enough (feat. Quavo & Offset),Don Toliver,2557857,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4Gso3d4CscCijv0lmajZWs,rap,trap,
280,80,81,Legends,Juice WRLD,2547961,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
281,81,82,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2526558,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
282,82,83,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2523910,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
283,83,84,Hate Me (with Juice WRLD),Ellie Goulding,2505894,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0X2BH1fck6amBIoJhDVmmJ,dance pop,edm,electropop
284,84,85,Vete,Bad Bunny,2494324,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
285,85,86,lovely (with Khalid),Billie Eilish,2490057,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
286,86,87,The London (feat. J. Cole & Travis Scott),Young Thug,2486436,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,50co4Is1HCEo8bhOyUWKpn,atl hip hop,atl trap,gangster rap
287,87,88,Going Bad (feat. Drake),Meek Mill,2479370,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,20sxb77xiYeusSH8cVdatc,hip hop,philly rap,pop rap
288,88,89,Lights Up,Harry Styles,2461984,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
289,89,90,Burberry faygo,Lil Adrei,2441829,https://open.spotify.com/track/3B36YnwXzR3VKm4hHYmGtr,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4Ywiqc8KxAECFoOWWAYry4,,,
290,90,91,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2437584,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
291,91,92,SICKO MODE,Travis Scott,2418292,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
292,92,93,Before You Go,Lewis Capaldi,2416935,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,
293,93,94,Dance Again,Selena Gomez,2415927,https://open.spotify.com/track/5sK3o66yupTNIK6gWgzGjf,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,pop,post-teen pop
294,94,95,Maniac,Conan Gray,2402096,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
295,95,96,F.N,Lil Tjay,2392409,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill,melodic rap,nyc rap
296,96,97,6 Kiss,Trippie Redd,2387848,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,rap,trap
297,97,98,RITMO (Bad Boys For Life),Black Eyed Peas,2313956,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1yxSLGMDHlW21z4YXirZDS,dance pop,pop,pop rap
298,98,99,Diamonds (with Normani),Megan Thee Stallion,2307050,https://open.spotify.com/track/0PQsrLxPbOBBwwmXCnGvcF,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
299,99,100,SAD!,XXXTENTACION,2304435,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
300,100,101,U Played (feat. Lil Baby),Moneybagg Yo,2296195,https://open.spotify.com/track/7qeWNGBqqagdwf4KnjRzGZ,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,3tJoFztHeIJkJWMrx0td2f,hip hop,rap,southern hip hop
301,101,102,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2264157,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,31W5EY0aAly4Qieq6OFu6I,melodic rap,pop rap,rap
302,102,103,VALENTINO,24kGoldn,2254251,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,6fWVd57NKTalqvmjRd2t8Z,cali rap,,
303,103,104,Enemies (feat. DaBaby),Post Malone,2251350,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
304,104,105,Jocelyn Flores,XXXTENTACION,2235118,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
305,105,106,Ring,Selena Gomez,2232872,https://open.spotify.com/track/11Ey4yJVeWEsA73KjACkVY,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,pop,post-teen pop
306,106,107,EARFQUAKE,"Tyler, The Creator",2225715,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4V8LLVI7PbaPR0K2TGSxFF,hip hop,rap,
307,107,108,7 rings,Ariana Grande,2216440,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,
308,108,109,Hot (feat. Gunna),Young Thug,2216008,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,50co4Is1HCEo8bhOyUWKpn,atl hip hop,atl trap,gangster rap
309,109,110,Into the Unknown,Idina Menzel,2206916,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0LyfQWJT6nXafLPZqxe9Of,,,
310,110,111,Juicy,Doja Cat,2201775,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
